metric,mean,std,mode,alpha,delay_intensity,target_fraction,runs,run_mode,training_mean_reward,training_reward_history
delay_usage_freq,0.37150000000000005,0.019187991357765388,no_cost,0.35,1000,0.5,10,no_cost,0.3603102678571429,"[0.36333333333333334, 0.35833333333333334, 0.365, 0.36833333333333335, 0.36566666666666664, 0.3591666666666667, 0.35285714285714287, 0.34979166666666667]"
delay_cost,604230.3497931993,84139.77266499444,no_cost,0.35,1000,0.5,10,no_cost,0.3603102678571429,"[0.36333333333333334, 0.35833333333333334, 0.365, 0.36833333333333335, 0.36566666666666664, 0.3591666666666667, 0.35285714285714287, 0.34979166666666667]"
mean_reward,0.3474325959851695,0.002178759358732843,no_cost,0.35,1000,0.5,10,no_cost,0.3603102678571429,"[0.36333333333333334, 0.35833333333333334, 0.365, 0.36833333333333335, 0.36566666666666664, 0.3591666666666667, 0.35285714285714287, 0.34979166666666667]"
epsilon,0.05,0.0,no_cost,0.35,1000,0.5,10,no_cost,0.3603102678571429,"[0.36333333333333334, 0.35833333333333334, 0.365, 0.36833333333333335, 0.36566666666666664, 0.3591666666666667, 0.35285714285714287, 0.34979166666666667]"
REV,0.3535,0.015956151335209213,A,0.35,2000,0.0,10,A,,
attacker_blocks,212.1,9.573690801125528,A,0.35,2000,0.0,10,A,,
total_blocks,600.0,0.0,A,0.35,2000,0.0,10,A,,
fork_rate,0.0,0.0,A,0.35,2000,0.0,10,A,,
orphan_blocks,351.3,15.528110710006617,A,0.35,2000,0.0,10,A,,
delay_usage_freq,0.0,0.0,A,0.35,2000,0.0,10,A,,
delay_cost,0.0,0.0,A,0.35,2000,0.0,10,A,,
mean_reward,0.0,0.0,A,0.35,2000,0.0,10,A,,
epsilon,0.0,0.0,A,0.35,2000,0.0,10,A,,
REV,0.3513333333333334,0.01977965034830583,B,0.35,2000,0.0,10,B,,
attacker_blocks,210.8,11.867790208983493,B,0.35,2000,0.0,10,B,,
total_blocks,600.0,0.0,B,0.35,2000,0.0,10,B,,
fork_rate,0.0,0.0,B,0.35,2000,0.0,10,B,,
orphan_blocks,388.2,11.867790208983493,B,0.35,2000,0.0,10,B,,
delay_usage_freq,0.0,0.0,B,0.35,2000,0.0,10,B,,
delay_cost,179788.15783681013,37362.85325177568,B,0.35,2000,0.0,10,B,,
mean_reward,0.0,0.0,B,0.35,2000,0.0,10,B,,
epsilon,0.0,0.0,B,0.35,2000,0.0,10,B,,
REV,0.1335,0.024310872434335194,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
attacker_blocks,80.1,14.586523460601112,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
total_blocks,600.0,0.0,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
fork_rate,0.0,0.0,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
orphan_blocks,518.5,14.516274391944451,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
delay_usage_freq,0.7353333333333334,0.12098566387881472,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
delay_cost,461072.66947754147,200406.17347226795,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
mean_reward,-0.5347317485610785,0.02646991930521687,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
epsilon,0.05,0.0,C,0.35,2000,0.0,10,C,-0.6784846086605332,"[-1.1097265240170675, -0.8647838198712755, -0.6518377106932134, -0.60809141870854, -0.5792367013144685, -0.5624699123675606, -0.5382957530704133, -0.5134350292417263]"
REV,0.051500000000000004,0.019898663023516346,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
attacker_blocks,30.9,11.939197814109809,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
total_blocks,600.0,0.0,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
fork_rate,0.0,0.0,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
orphan_blocks,565.1,12.502888555138856,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
delay_usage_freq,0.11383333333333334,0.051075168521564115,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
delay_cost,413404.7406460282,99748.84192694107,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
mean_reward,-1.4410923098463784,0.23418380809515782,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
epsilon,0.05,0.0,no_targeting,0.35,2000,0.0,10,no_targeting,-2.520885337672473,"[-3.191205114638516, -2.886610169866992, -2.7096285802589715, -2.5440145364799376, -2.417439519520333, -2.2626643907536903, -2.1339859523077322, -2.0215344375536106]"
REV,0.2861666666666667,0.014099514044685953,no_rl,0.35,2000,0.0,10,no_rl,,
attacker_blocks,171.7,8.459708426811568,no_rl,0.35,2000,0.0,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.35,2000,0.0,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.35,2000,0.0,10,no_rl,,
orphan_blocks,427.3,8.459708426811568,no_rl,0.35,2000,0.0,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.35,2000,0.0,10,no_rl,,
delay_cost,176526.70209317506,23860.31176104858,no_rl,0.35,2000,0.0,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.35,2000,0.0,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.35,2000,0.0,10,no_rl,,
REV,0.35816666666666663,0.01233408406123574,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
attacker_blocks,214.9,7.400450436741447,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
total_blocks,600.0,0.0,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
fork_rate,0.0,0.0,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
orphan_blocks,384.1,7.400450436741447,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
delay_usage_freq,0.38566666666666666,0.010488088481701524,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
delay_cost,205095.77250249404,36800.0888830551,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
mean_reward,0.3458654182963007,0.0026969782671745564,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
epsilon,0.05,0.0,no_cost,0.35,2000,0.0,10,no_cost,0.3419119543650794,"[0.335, 0.35333333333333333, 0.34944444444444445, 0.3433333333333333, 0.3393333333333333, 0.3383333333333333, 0.33714285714285713, 0.339375]"
REV,0.3453333333333334,0.020990885735257037,A,0.35,2000,0.5,10,A,,
attacker_blocks,207.2,12.59453144115422,A,0.35,2000,0.5,10,A,,
total_blocks,600.0,0.0,A,0.35,2000,0.5,10,A,,
fork_rate,0.0,0.0,A,0.35,2000,0.5,10,A,,
orphan_blocks,362.1,20.300246303924492,A,0.35,2000,0.5,10,A,,
delay_usage_freq,0.0,0.0,A,0.35,2000,0.5,10,A,,
delay_cost,0.0,0.0,A,0.35,2000,0.5,10,A,,
mean_reward,0.0,0.0,A,0.35,2000,0.5,10,A,,
epsilon,0.0,0.0,A,0.35,2000,0.5,10,A,,
REV,0.3496666666666667,0.013535504295858711,B,0.35,2000,0.5,10,B,,
attacker_blocks,209.8,8.121302577515232,B,0.35,2000,0.5,10,B,,
total_blocks,600.0,0.0,B,0.35,2000,0.5,10,B,,
fork_rate,0.0,0.0,B,0.35,2000,0.5,10,B,,
orphan_blocks,389.2,8.121302577515232,B,0.35,2000,0.5,10,B,,
delay_usage_freq,0.0,0.0,B,0.35,2000,0.5,10,B,,
delay_cost,172042.06936295278,22800.671705218254,B,0.35,2000,0.5,10,B,,
mean_reward,0.0,0.0,B,0.35,2000,0.5,10,B,,
epsilon,0.0,0.0,B,0.35,2000,0.5,10,B,,
REV,0.17216666666666666,0.014208543769485407,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
attacker_blocks,103.3,8.525126261691247,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
total_blocks,600.0,0.0,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
fork_rate,0.0,0.0,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
orphan_blocks,495.7,8.525126261691247,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
delay_usage_freq,0.085,0.10888888888888888,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
delay_cost,314505.8717426093,176884.35092195423,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
mean_reward,-1.058307274728349,0.2235739812871671,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
epsilon,0.05,0.0,C,0.35,2000,0.5,10,C,-1.681079916733239,"[-1.8293643508306505, -1.8212025421590095, -1.7278540692913147, -1.7039521932479629, -1.6293117403270092, -1.6365277418320596, -1.5725757433432463, -1.5278509528346587]"
REV,0.1665,0.020897309177599823,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
attacker_blocks,99.9,12.53838550655989,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
total_blocks,600.0,0.0,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
fork_rate,0.0,0.0,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
orphan_blocks,499.1,12.53838550655989,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
delay_usage_freq,0.09416666666666668,0.08809103736588376,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
delay_cost,388499.4963248981,200375.55508331585,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
mean_reward,-0.8550309221049549,0.11178771715668542,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
epsilon,0.05,0.0,no_targeting,0.35,2000,0.5,10,no_targeting,-1.4785840468155471,"[-1.7374244103535466, -1.6352992925872116, -1.685999903040743, -1.5532284891986168, -1.4506739331753216, -1.334922961189075, -1.273106251662884, -1.1580171333169782]"
REV,0.2793333333333333,0.019754668146548224,no_rl,0.35,2000,0.5,10,no_rl,,
attacker_blocks,167.6,11.852800887928932,no_rl,0.35,2000,0.5,10,no_rl,,
total_blocks,600.0,0.0,no_rl,0.35,2000,0.5,10,no_rl,,
fork_rate,0.0,0.0,no_rl,0.35,2000,0.5,10,no_rl,,
orphan_blocks,431.4,11.852800887928932,no_rl,0.35,2000,0.5,10,no_rl,,
delay_usage_freq,0.0,0.0,no_rl,0.35,2000,0.5,10,no_rl,,
delay_cost,152485.2930744315,21686.42052959845,no_rl,0.35,2000,0.5,10,no_rl,,
mean_reward,0.0,0.0,no_rl,0.35,2000,0.5,10,no_rl,,
epsilon,0.0,0.0,no_rl,0.35,2000,0.5,10,no_rl,,
REV,0.3411666666666667,0.01707011683875916,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
attacker_blocks,204.7,10.242070103255495,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
total_blocks,600.0,0.0,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
fork_rate,0.0,0.0,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
orphan_blocks,394.3,10.242070103255495,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
delay_usage_freq,0.3633333333333334,0.02251199954372756,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
delay_cost,604317.6933047071,156279.8040436664,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
mean_reward,0.3392105570763659,0.0014241433392295512,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
epsilon,0.05,0.0,no_cost,0.35,2000,0.5,10,no_cost,0.32752604166666666,"[0.315, 0.31833333333333336, 0.32555555555555554, 0.32916666666666666, 0.33166666666666667, 0.33444444444444443, 0.33166666666666667, 0.334375]"
REV,0.39616666666666667,0.016815079945698943,A,0.4,0,0.0,10,A,,
attacker_blocks,237.7,10.089047967419368,A,0.4,0,0.0,10,A,,
total_blocks,600.0,0.0,A,0.4,0,0.0,10,A,,
fork_rate,0.0,0.0,A,0.4,0,0.0,10,A,,
orphan_blocks,327.0,19.061304607327727,A,0.4,0,0.0,10,A,,
delay_usage_freq,0.0,0.0,A,0.4,0,0.0,10,A,,
delay_cost,0.0,0.0,A,0.4,0,0.0,10,A,,
mean_reward,0.0,0.0,A,0.4,0,0.0,10,A,,
epsilon,0.0,0.0,A,0.4,0,0.0,10,A,,
REV,0.40449999999999997,0.01762171079543711,B,0.4,0,0.0,10,B,,
attacker_blocks,242.7,10.573026477262264,B,0.4,0,0.0,10,B,,
total_blocks,600.0,0.0,B,0.4,0,0.0,10,B,,
fork_rate,0.0,0.0,B,0.4,0,0.0,10,B,,
orphan_blocks,356.3,10.573026477262264,B,0.4,0,0.0,10,B,,
delay_usage_freq,0.0,0.0,B,0.4,0,0.0,10,B,,
delay_cost,157738.20605839937,23254.423770854268,B,0.4,0,0.0,10,B,,
mean_reward,0.0,0.0,B,0.4,0,0.0,10,B,,
epsilon,0.0,0.0,B,0.4,0,0.0,10,B,,
REV,0.30333333333333334,0.010943175335329009,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
attacker_blocks,182.0,6.5659052011974035,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
total_blocks,600.0,0.0,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
fork_rate,0.0,0.0,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
orphan_blocks,417.0,6.5659052011974035,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
delay_usage_freq,0.6306666666666667,0.04878903944914648,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
delay_cost,142810.33332192275,22272.022941130563,C,0.4,0,0.0,10,C,0.08346382527201637,"[0.08756014809868128, 0.06752461976880597, 0.0784526651555588, 0.0872683732395935, 0.0917376233646786, 0.08070585998990307, 0.08340876415999565, 0.09105254839891413]"
